            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457647.500000000, A.D. 2016-Sep-16 00:00:00.0000,  6.713341199201749E-01,  7.805331585979137E+07,  9.425908117002413E+00,  2.494203758740308E+01,  2.591562843828709E+02,  2.457630154423337E+06,  5.703262283476342E-06,  8.547238641682146E+00,  5.216578515477552E+01,  2.374853022188795E+08,  3.969172885779675E+08,  6.312176822780928E+07,
2457648.500000000, A.D. 2016-Sep-17 00:00:00.0000,  6.713346038211215E-01,  7.805331988350856E+07,  9.425909287831237E+00,  2.494202979588001E+01,  2.591563121718610E+02,  2.457630154431961E+06,  5.703249246939453E-06,  9.039975589679699E+00,  5.454019942216557E+01,  2.374856641160589E+08,  3.969180083486091E+08,  6.312191251209784E+07,
2457649.500000000, A.D. 2016-Sep-18 00:00:00.0000,  6.713351072044867E-01,  7.805332363113688E+07,  9.425910657337443E+00,  2.494202139686608E+01,  2.591563408811899E+02,  2.457630154441054E+06,  5.703235733563967E-06,  9.532709256903596E+00,  5.683962848846000E+01,  2.374860392518396E+08,  3.969187548725423E+08,  6.312206207458219E+07,
2457650.500000000, A.D. 2016-Sep-19 00:00:00.0000,  6.713356319901044E-01,  7.805332701928732E+07,  9.425912253805775E+00,  2.494201234992932E+01,  2.591563705809838E+02,  2.457630154450679E+06,  5.703221702519053E-06,  1.002543941713035E+01,  5.906562946777576E+01,  2.374864287598628E+08,  3.969195305004382E+08,  6.312221736724556E+07,
2457651.500000000, A.D. 2016-Sep-20 00:00:00.0000,  6.713361804503600E-01,  7.805332995073955E+07,  9.425914109414624E+00,  2.494200261317981E+01,  2.591564013417190E+02,  2.457630154460907E+06,  5.703207105313367E-06,  1.051816581138444E+01,  6.121998115459690E+01,  2.374868339864549E+08,  3.969203380221703E+08,  6.312237892686864E+07,
2457652.500000000, A.D. 2016-Sep-21 00:00:00.0000,  6.713367552822955E-01,  7.805333231264283E+07,  9.425916260970151E+00,  2.494199214251393E+01,  2.591564332381686E+02,  2.457630154471822E+06,  5.703191884115383E-06,  1.101088813996601E+01,  6.330463326824000E+01,  2.374872565372632E+08,  3.969211807618836E+08,  6.312254739362312E+07,
2457653.500000000, A.D. 2016-Sep-22 00:00:00.0000,  6.713373596831379E-01,  7.805333397444536E+07,  9.425918750813077E+00,  2.494198089083779E+01,  2.591564663534311E+02,  2.457630154483523E+06,  5.703175970014509E-06,  1.150360605330890E+01,  6.532166182613064E+01,  2.374876983255369E+08,  3.969220626766285E+08,  6.312272353032169E+07,
2457654.500000000, A.D. 2016-Sep-23 00:00:00.0000,  6.713379974370954E-01,  7.805333478545798E+07,  9.425921627944858E+00,  2.494196880723729E+01,  2.591565007832872E+02,  2.457630154496129E+06,  5.703159281028916E-06,  1.199631914113489E+01,  6.727323046134651E+01,  2.374881616274423E+08,  3.969229884694267E+08,  6.312290824447250E+07,
2457655.500000000, A.D. 2016-Sep-24 00:00:00.0000,  6.713386730157398E-01,  7.805333457176222E+07,  9.425924949446769E+00,  2.494195583601836E+01,  2.591565366407684E+02,  2.457630154509780E+06,  5.703141719831579E-06,  1.248902691965271E+01,  6.916155734515577E+01,  2.374886491452043E+08,  3.969239637186464E+08,  6.312310261345413E+07,
2457656.500000000, A.D. 2016-Sep-25 00:00:00.0000,  6.713393916972069E-01,  7.805333313206004E+07,  9.425928782288771E+00,  2.494194191555104E+01,  2.591565740608360E+02,  2.457630154524649E+06,  5.703123171102636E-06,  1.298172881635029E+01,  7.098888727710637E+01,  2.374891640806248E+08,  3.969249950291895E+08,  6.312330791382820E+07,
2457657.500000000, A.D. 2016-Sep-26 00:00:00.0000,  6.713401597131144E-01,  7.805333023191006E+07,  9.425933205658090E+00,  2.494192697685379E+01,  2.591566132050972E+02,  2.457630154540939E+06,  5.703103498336974E-06,  1.347442415162520E+01,  7.275746845207723E+01,  2.374897102237306E+08,  3.969260902155511E+08,  6.312352565668431E+07,
2457658.500000000, A.D. 2016-Sep-27 00:00:00.0000,  6.713409844356163E-01,  7.805332559561117E+07,  9.425938313983897E+00,  2.494191094185086E+01,  2.591566542665316E+02,  2.457630154558898E+06,  5.703082539865162E-06,  1.396711211613602E+01,  7.446953339468689E+01,  2.374902920632667E+08,  3.969272585309222E+08,  6.312375763169500E+07,
2457659.500000000, A.D. 2016-Sep-28 00:00:00.0000,  6.713418746228303E-01,  7.805331889474058E+07,  9.425944220901725E+00,  2.494189372122466E+01,  2.591566974743043E+02,  2.457630154578827E+06,  5.703060103721560E-06,  1.445979174217071E+01,  7.612728355711366E+01,  2.374909149292025E+08,  3.969285109636645E+08,  6.312400596393509E+07,
2457660.500000000, A.D. 2016-Sep-29 00:00:00.0000,  6.713428407476024E-01,  7.805330973201181E+07,  9.425951064501438E+00,  2.494187521175987E+01,  2.591567430988570E+02,  2.457630154601090E+06,  5.703035960856272E-06,  1.495246186657044E+01,  7.773287709898929E+01,  2.374915851812297E+08,  3.969298606304476E+08,  6.312427318903816E+07,
2457661.500000000, A.D. 2016-Sep-30 00:00:00.0000,  6.713438954454399E-01,  7.805329761862823E+07,  9.425959014353991E+00,  2.494185529303547E+01,  2.591567914576914E+02,  2.457630154626132E+06,  5.703009835958201E-06,  1.544512108156309E+01,  7.928841940132594E+01,  2.374923104635978E+08,  3.969313233085673E+08,  6.312456235480329E+07,
2457662.500000000, A.D. 2016-Oct-01 00:00:00.0000,  6.713450541329427E-01,  7.805328194255751E+07,  9.425968281045197E+00,  2.494183382325642E+01,  2.591568429225258E+02,  2.457630154654505E+06,  5.702981394835418E-06,  1.593776766813706E+01,  8.079595590576938E+01,  2.374931000555533E+08,  3.969329181685491E+08,  6.312487716092036E+07,
2457663.500000000, A.D. 2016-Oct-02 00:00:00.0000,  6.713463358724587E-01,  7.805326192399536E+07,  9.425979129312054E+00,  2.494181063391577E+01,  2.591568979289249E+02,  2.457630154686897E+06,  5.702950226790607E-06,  1.643039950390273E+01,  8.225746691224271E+01,  2.374939653607665E+08,  3.969346687975376E+08,  6.312522215411191E+07,
2457664.500000000, A.D. 2016-Oct-03 00:00:00.0000,  6.713477645973698E-01,  7.805323655237573E+07,  9.425991896468465E+00,  2.494178552282230E+01,  2.591569569900761E+02,  2.457630154724177E+06,  5.702915819632402E-06,  1.692301393316782E+01,  8.367486400981518E+01,  2.374949206012646E+08,  3.969366046501534E+08,  6.312560300481603E+07,
2457665.500000000, A.D. 2016-Oct-04 00:00:00.0000,  6.713493708694070E-01,  7.805320449563964E+07,  9.426007018806260E+00,  2.494175824474597E+01,  2.591570207164425E+02,  2.457630154767468E+06,  5.702877523879319E-06,  1.741560758088719E+01,  8.504998785644290E+01,  2.374959838115031E+08,  3.969387631273665E+08,  6.312602690354009E+07,
2457666.500000000, A.D. 2016-Oct-05 00:00:00.0000,  6.713511944535895E-01,  7.805316396693228E+07,  9.426025070308036E+00,  2.494172849858429E+01,  2.591570898445871E+02,  2.457630154818236E+06,  5.702834500347736E-06,  1.790817608011290E+01,  8.638460705995284E+01,  2.374971782938974E+08,  3.969411926208625E+08,  6.312650314120963E+07,
2457667.500000000, A.D. 2016-Oct-06 00:00:00.0000,  6.713532881769047E-01,  7.805311252336644E+07,  9.426046820964286E+00,  2.494169590927309E+01,  2.591571652794816E+02,  2.457630154878451E+06,  5.702785641771695E-06,  1.840071366355950E+01,  8.768041794700068E+01,  2.374985347955681E+08,  3.969439570677698E+08,  6.312704397708312E+07,
2457668.500000000, A.D. 2016-Oct-07 00:00:00.0000,  6.713557238805107E-01,  7.805304675255172E+07,  9.426073327345694E+00,  2.494166000158448E+01,  2.591572481573838E+02,  2.457630154950810E+06,  5.702729452231946E-06,  1.889321253390763E+01,  8.893904503619942E+01,  2.375000948568871E+08,  3.969471429612224E+08,  6.312766597389650E+07,
2457669.500000000, A.D. 2016-Oct-08 00:00:00.0000,  6.713586019224820E-01,  7.805296176614393E+07,  9.426106078337098E+00,  2.494162016099685E+01,  2.591573399409601E+02,  2.457630155039113E+06,  5.702663855319804E-06,  1.938566185975943E+01,  9.016204205655288E+01,  2.375019161394063E+08,  3.969508705126686E+08,  6.312839212224816E+07,
2457670.500000000, A.D. 2016-Oct-09 00:00:00.0000,  6.713620669827690E-01,  7.805285034647161E+07,  9.426147239565703E+00,  2.494157557317552E+01,  2.591574425672870E+02,  2.457630155148892E+06,  5.702585876285455E-06,  1.987804610881730E+01,  9.135089337105660E+01,  2.375040812540016E+08,  3.969553121615316E+08,  6.312925536063938E+07,
2457671.500000000, A.D. 2016-Oct-10 00:00:00.0000,  6.713663356719443E-01,  7.805270143508001E+07,  9.426200084200518E+00,  2.494152512638173E+01,  2.591575586866912E+02,  2.457630155288505E+06,  5.702491089074452E-06,  2.037034214301487E+01,  9.250701567581044E+01,  2.375067131198238E+08,  3.969607248045676E+08,  6.313030469959579E+07,
2457672.500000000, A.D. 2016-Oct-11 00:00:00.0000,  6.713717477280452E-01,  7.805249728940262E+07,  9.426269799552133E+00,  2.494146724584206E+01,  2.591576920667250E+02,  2.457630155471194E+06,  5.702372595367577E-06,  2.086251384622384E+01,  9.363175984102108E+01,  2.375100033237880E+08,  3.969675093581735E+08,  6.313161652966212E+07,
2457673.500000000, A.D. 2016-Oct-12 00:00:00.0000,  6.713788682826975E-01,  7.805220771789798E+07,  9.426365115759477E+00,  2.494139959405481E+01,  2.591578483168756E+02,  2.457630155719196E+06,  5.702218994544241E-06,  2.135450142458401E+01,  9.472641272709762E+01,  2.375142685134523E+08,  3.969763293090066E+08,  6.313331710768039E+07,
2457674.500000000, A.D. 2016-Oct-13 00:00:00.0000,  6.713887126269800E-01,  7.805177720905416E+07,  9.426501930955773E+00,  2.494131848159962E+01,  2.591580362876799E+02,  2.457630156072861E+06,  5.702009943930822E-06,  2.184619796624780E+01,  9.579219870740577E+01,  2.375200737412723E+08,  3.969883702734904E+08,  6.313563174037979E+07,
2457675.500000000, A.D. 2016-Oct-14 00:00:00.0000,  6.714033077562814E-01,  7.805109222135495E+07,  9.426712511186706E+00,  2.494121757178407E+01,  2.591582710316850E+02,  2.457630156613527E+06,  5.701705127324654E-06,  2.233739109386654E+01,  9.683028035029695E+01,  2.375285389770899E+08,  3.970059857328249E+08,  6.313900700945555E+07,
2457676.500000000, A.D. 2016-Oct-15 00:00:00.0000,  6.714273767473459E-01,  7.804988112834293E+07,  9.427073671782349E+00,  2.494108453798203E+01,  2.591585808119470E+02,  2.457630157532527E+06,  5.701211377803378E-06,  2.282758872495343E+01,  9.784175698871887E+01,  2.375422527771794E+08,  3.970346244260159E+08,  6.314447512007606E+07,
2457677.500000000, A.D. 2016-Oct-16 00:00:00.0000,  6.714750820513677E-01,  7.804730351587386E+07,  9.427823292148188E+00,  2.494088994537176E+01,  2.591590253638145E+02,  2.457630159408760E+06,  5.700252164159985E-06,  2.331532578256829E+01,  9.882765930989945E+01,  2.375689004146627E+08,  3.970904973134515E+08,  6.315510079772957E+07,
2457678.500000000, A.D. 2016-Oct-17 00:00:00.0000,  6.716174082502437E-01,  7.803893991988078E+07,  9.430235576876990E+00,  2.494052651481941E+01,  2.591597039014879E+02,  2.457630165164830E+06,  5.697464092954697E-06,  2.379334934756830E+01,  9.978900086830666E+01,  2.376463974660091E+08,  3.972538550121375E+08,  6.318600593642434E+07,
2457679.500000000, A.D. 2016-Oct-18 00:00:00.0000,  6.730806969906595E-01,  7.684528094581042E+07,  1.013767234244157E+01,  2.492889076993606E+01,  2.580970663866315E+02,  2.457630116478281E+06,  5.791799137738466E-06,  2.471207948747465E+01,  1.018008978159949E+02,  2.350588669388385E+08,  3.932724529318665E+08,  6.215685168608417E+07,
2457680.500000000, A.D. 2016-Oct-19 00:00:00.0000,  6.653887837970828E-01,  7.692310031694204E+07,  1.025943237292602E+01,  2.492740379189167E+01,  2.576864966866409E+02,  2.457629741302727E+06,  5.988306510458747E-06,  2.626202626623443E+01,  1.031202103616872E+02,  2.298879911732958E+08,  3.828528820296495E+08,  6.011716323659281E+07,
2457681.500000000, A.D. 2016-Oct-20 00:00:00.0000,  6.652563184851701E-01,  7.693150455692209E+07,  1.025730630361407E+01,  2.492716255583804E+01,  2.576862253265069E+02,  2.457629735204719E+06,  5.990880994919143E-06,  2.679408532132646E+01,  1.040065749232822E+02,  2.298221260182737E+08,  3.827127474796254E+08,  6.009132885552483E+07,
2457682.500000000, A.D. 2016-Oct-21 00:00:00.0000,  6.652121950139441E-01,  7.693451148680674E+07,  1.025654774420461E+01,  2.492700844796554E+01,  2.576863366795328E+02,  2.457629733117570E+06,  5.991714255418065E-06,  2.731657665635140E+01,  1.048718942751034E+02,  2.298008181331787E+08,  3.826671247795506E+08,  6.008297202665607E+07,
2457683.500000000, A.D. 2016-Oct-22 00:00:00.0000,  6.651902618574498E-01,  7.693609153216410E+07,  1.025615661556878E+01,  2.492689548166863E+01,  2.576864750668292E+02,  2.457629732051031E+06,  5.992118477298101E-06,  2.783669073147556E+01,  1.057173515454144E+02,  2.297904832726442E+08,  3.826448750131243E+08,  6.007891889386126E+07,
2457684.500000000, A.D. 2016-Oct-23 00:00:00.0000,  6.651771986003756E-01,  7.693708011592355E+07,  1.025591725228387E+01,  2.492680644389605E+01,  2.576866037481025E+02,  2.457629731398111E+06,  5.992353674331312E-06,  2.835586075104629E+01,  1.065437470275995E+02,  2.297844704551531E+08,  3.826318607943826E+08,  6.007656082485360E+07,
2457685.500000000, A.D. 2016-Oct-24 00:00:00.0000,  6.651685600358215E-01,  7.693776412329018E+07,  1.025575533386486E+01,  2.492673307591004E+01,  2.576867183280968E+02,  2.457629730954429E+06,  5.992505669041488E-06,  2.887456219855959E+01,  1.073518048808000E+02,  2.297805849161632E+08,  3.826234057090362E+08,  6.007503703498084E+07,
2457686.500000000, A.D. 2016-Oct-25 00:00:00.0000,  6.651624420787351E-01,  7.693826936948745E+07,  1.025563834619513E+01,  2.492667078202964E+01,  2.576868197726003E+02,  2.457629730631630E+06,  5.992610880327924E-06,  2.939299786616791E+01,  1.081422068961188E+02,  2.297778954282632E+08,  3.826175214870389E+08,  6.007398230740794E+07,
2457687.500000000, A.D. 2016-Oct-26 00:00:00.0000,  6.651578939157772E-01,  7.693866002012181E+07,  1.025554978955549E+01,  2.492661674214044E+01,  2.576869098667563E+02,  2.457629730385184E+06,  5.992687337459688E-06,  2.991126866682252E+01,  1.089156005794450E+02,  2.297759410244823E+08,  3.826132220288429E+08,  6.007321585921496E+07,
2457688.500000000, A.D. 2016-Oct-27 00:00:00.0000,  6.651543882290857E-01,  7.693897236693704E+07,  1.025548039006540E+01,  2.492656910111990E+01,  2.576869902874549E+02,  2.457629730190160E+06,  5.992744956870460E-06,  3.042943040454979E+01,  1.096726025253129E+02,  2.297744681796071E+08,  3.826099639922771E+08,  6.007263826358460E+07,
2457689.500000000, A.D. 2016-Oct-28 00:00:00.0000,  6.651516092650335E-01,  7.693922855066881E+07,  1.025542452919616E+01,  2.492652657346841E+01,  2.576870624375900E+02,  2.457629730031491E+06,  5.992789628550580E-06,  3.094751641362616E+01,  1.104138005512111E+02,  2.297733263158084E+08,  3.826074240809481E+08,  6.007219046784224E+07,
2457690.500000000, A.D. 2016-Oct-29 00:00:00.0000,  6.651493565372683E-01,  7.693944288442612E+07,  1.025537860137696E+01,  2.492648823164939E+01,  2.576871274563269E+02,  2.457629729899518E+06,  5.992825062514766E-06,  3.146554781759395E+01,  1.111397553975146E+02,  2.297724205896271E+08,  3.826053982948281E+08,  6.007183527712277E+07,
2457691.500000000, A.D. 2016-Oct-30 00:00:00.0000,  6.651474967098878E-01,  7.693962505477992E+07,  1.025534018484642E+01,  2.492645338441204E+01,  2.576871862645659E+02,  2.457629729787755E+06,  5.992853706576102E-06,  3.198353864307543E+01,  1.118510022251910E+02,  2.297716884264125E+08,  3.826037517980452E+08,  6.007154815158651E+07,
2457692.500000000, A.D. 2016-Oct-31 00:00:00.0000,  6.651459377104574E-01,  7.693978186536615E+07,  1.025530759155495E+01,  2.492642150278798E+01,  2.576872396102227E+02,  2.457629729691683E+06,  5.992877237606687E-06,  3.250149856499448E+01,  1.125480519900845E+02,  2.297710869603774E+08,  3.826023920553887E+08,  6.007131228067163E+07,
2457693.500000000, A.D. 2016-Nov-01 00:00:00.0000,  6.651446139520520E-01,  7.693991824410534E+07,  1.025527960815375E+01,  2.492639217297403E+01,  2.576872881056108E+02,  2.457629729608049E+06,  5.992896840593782E-06,  3.301943447055206E+01,  1.132313927247853E+02,  2.297705859002916E+08,  3.826012535564778E+08,  6.007111578518859E+07,
2457694.500000000, A.D. 2016-Nov-02 00:00:00.0000,  6.651434774761229E-01,  7.694003785382678E+07,  1.025525533961836E+01,  2.492636506517323E+01,  2.576873322566051E+02,  2.457629729534452E+06,  5.992913375078820E-06,  3.353735139482121E+01,  1.139014907424202E+02,  2.297701632744529E+08,  3.826002886950791E+08,  6.007095004860890E+07,
2457695.500000000, A.D. 2016-Nov-03 00:00:00.0000,  6.651424924232171E-01,  7.694014347772978E+07,  1.025523411096255E+01,  2.492633991231898E+01,  2.576873724849952E+02,  2.457629729469079E+06,  5.992927478562298E-06,  3.405525310377824E+01,  1.145587917703467E+02,  2.297698027871970E+08,  3.825994620966642E+08,  6.007080868036199E+07,
2457696.500000000, A.D. 2016-Nov-04 00:00:00.0000,  6.651416314595624E-01,  7.694023727121733E+07,  1.025521540331300E+01,  2.492631649514388E+01,  2.576874091455782E+02,  2.457629729410535E+06,  5.992939633013235E-06,  3.457314247046993E+01,  1.152037220191119E+02,  2.297694921186537E+08,  3.825987469660901E+08,  6.007068684905022E+07,
2457697.500000000, A.D. 2016-Nov-05 00:00:00.0000,  6.651408733977949E-01,  7.694032093136702E+07,  1.025519881108814E+01,  2.492629463145021E+01,  2.576874425392838E+02,  2.457629729357725E+06,  5.992950208943235E-06,  3.509102172508057E+01,  1.158366891908738E+02,  2.297692217980609E+08,  3.825981226647548E+08,  6.007058084059745E+07,
2457698.500000000, A.D. 2016-Nov-06 00:00:00.0000,  6.651402015711441E-01,  7.694039581395259E+07,  1.025518401256770E+01,  2.492627416823776E+01,  2.576874729233281E+02,  2.457629729309782E+06,  5.992959495380938E-06,  3.560889262555355E+01,  1.164580834308992E+02,  2.297689844375251E+08,  3.825975730610976E+08,  6.007048775775462E+07,
2457699.500000000, A.D. 2016-Nov-07 00:00:00.0000,  6.651396026968817E-01,  7.694046301609537E+07,  1.025517074920375E+01,  2.492625497582202E+01,  2.576875005191334E+02,  2.457629729266006E+06,  5.992967720727287E-06,  3.612675657669948E+01,  1.170682782254258E+02,  2.297687741989035E+08,  3.825970853817116E+08,  6.007040531102870E+07,
2457700.500000000, A.D. 2016-Nov-08 00:00:00.0000,  6.651390660655503E-01,  7.694052343582976E+07,  1.025515881078222E+01,  2.492623694336544E+01,  2.576875255185673E+02,  2.457629729225827E+06,  5.992975067562086E-06,  3.664461471505041E+01,  1.176676312489553E+02,  2.297685864153122E+08,  3.825966493947946E+08,  6.007033167025109E+07,
2457701.500000000, A.D. 2016-Nov-09 00:00:00.0000,  6.651385829521600E-01,  7.694057781579664E+07,  1.025514802458983E+01,  2.492621997543463E+01,  2.576875480888967E+02,  2.457629729188776E+06,  5.992981683346113E-06,  3.716246797040544E+01,  1.182564851638697E+02,  2.297684173175571E+08,  3.825962568193176E+08,  6.007026535729342E+07,
2457702.500000000, A.D. 2016-Nov-10 00:00:00.0000,  6.651381461815482E-01,  7.694062677582142E+07,  1.025513824737640E+01,  2.492620398931088E+01,  2.576875683767603E+02,  2.457629729154461E+06,  5.992987688283068E-06,  3.768031711120884E+01,  1.188351683751103E+02,  2.297682638331670E+08,  3.825959008905126E+08,  6.007020516725548E+07,
2457703.500000000, A.D. 2016-Nov-11 00:00:00.0000,  6.651377498028603E-01,  7.694067083755594E+07,  1.025512935930474E+01,  2.492618891286491E+01,  2.576875865113800E+02,  2.457629729122556E+06,  5.992993181179422E-06,  3.819816277849798E+01,  1.194039957425206E+02,  2.297681234366057E+08,  3.825955760356555E+08,  6.007015010972396E+07,
2457704.500000000, A.D. 2016-Nov-12 00:00:00.0000,  6.651373888424880E-01,  7.694071044336678E+07,  1.025512125933598E+01,  2.492617468285839E+01,  2.576876026071778E+02,  2.457629729092783E+06,  5.992998243870145E-06,  3.871600551164244E+01,  1.199632692533151E+02,  2.297679940361439E+08,  3.825952776289210E+08,  6.007009936440762E+07,
2457705.500000000, A.D. 2016-Nov-13 00:00:00.0000,  6.651370591142898E-01,  7.694074597098741E+07,  1.025511386166788E+01,  2.492616124357375E+01,  2.576876167659249E+02,  2.457629729064906E+06,  5.993002944601612E-06,  3.923384576809634E+01,  1.205132786570076E+02,  2.297678738873870E+08,  3.825950018037865E+08,  6.007005224722632E+07,
2457706.500000000, A.D. 2016-Nov-14 00:00:00.0000,  6.651367570721827E-01,  7.694077774500968E+07,  1.025510709295550E+01,  2.492614854569889E+01,  2.576876290785173E+02,  2.457629729038724E+06,  5.993007340646246E-06,  3.975168393872843E+01,  1.210543020650072E+02,  2.297677615264419E+08,  3.825947453078742E+08,  6.007000818410143E+07,
2457707.500000000, A.D. 2016-Nov-15 00:00:00.0000,  6.651364796944900E-01,  7.694080604598746E+07,  1.025510089012062E+01,  2.492613654541208E+01,  2.576876396264522E+02,  2.457629729014060E+06,  5.993011480343726E-06,  4.026952035984157E+01,  1.215866065169638E+02,  2.297676557177417E+08,  3.825945053894960E+08,  6.006996669049470E+07,
2457708.500000000, A.D. 2016-Nov-16 00:00:00.0000,  6.651362243923247E-01,  7.694083111771591E+07,  1.025509519860923E+01,  2.492612520362541E+01,  2.576876484830618E+02,  2.457629728990765E+06,  5.993015404709917E-06,  4.078735532268962E+01,  1.221104485158308E+02,  2.297675554129193E+08,  3.825942797081228E+08,  6.006992735528021E+07,
2457709.500000000, A.D. 2016-Nov-17 00:00:00.0000,  6.651359889364160E-01,  7.694085317309703E+07,  1.025508997099407E+01,  2.492611448535631E+01,  2.576876557145471E+02,  2.457629728968704E+06,  5.993019148716064E-06,  4.130518908108019E+01,  1.226260745334990E+02,  2.297674597181109E+08,  3.825940662631247E+08,  6.006988982792185E+07,
2457710.500000000, A.D. 2016-Nov-18 00:00:00.0000,  6.651357713981600E-01,  7.694087239890459E+07,  1.025508516584494E+01,  2.492610435920243E+01,  2.576876613808452E+02,  2.457629728947762E+06,  5.993022742314554E-06,  4.182302185750294E+01,  1.231337214887436E+02,  2.297673678677360E+08,  3.825938633365673E+08,  6.006985380819114E+07,
2457711.500000000, A.D. 2016-Nov-19 00:00:00.0000,  6.651355701017515E-01,  7.694088895968986E+07,  1.025508074680720E+01,  2.492609479689636E+01,  2.576876655363683E+02,  2.457629728927837E+06,  5.993026211267633E-06,  4.234085384810936E+01,  1.236336171991254E+02,  2.297672792033153E+08,  3.825936694469408E+08,  6.006981903786026E+07,
2457712.500000000, A.D. 2016-Nov-20 00:00:00.0000,  6.651353835850893E-01,  7.694090300098987E+07,  1.025507668184745E+01,  2.492608577293239E+01,  2.576876682306223E+02,  2.457629728908836E+06,  5.993029577822130E-06,  4.285868522679278E+01,  1.241259808083904E+02,  2.297671931562246E+08,  3.825934833114594E+08,  6.006978529393879E+07,
2457713.500000000, A.D. 2016-Nov-21 00:00:00.0000,  6.651352105675874E-01,  7.694091465199056E+07,  1.025507294262995E+01,  2.492607726424659E+01,  2.576876695087338E+02,  2.457629728890680E+06,  5.993032861262384E-06,  4.337651614855451E+01,  1.246110231908148E+02,  2.297671092335612E+08,  3.825933038151318E+08,  6.006975238313125E+07,
2457714.500000000, A.D. 2016-Nov-22 00:00:00.0000,  6.651350499235167E-01,  7.694092402774706E+07,  1.025506950399838E+01,  2.492606924994313E+01,  2.576876694118998E+02,  2.457629728873295E+06,  5.993036078366559E-06,  4.389434675230596E+01,  1.250889473338564E+02,  2.297670270064804E+08,  3.825931299852138E+08,  6.006972013726310E+07,
2457715.500000000, A.D. 2016-Nov-23 00:00:00.0000,  6.651349006598128E-01,  7.694093123103943E+07,  1.025506634354330E+01,  2.492606171105926E+01,  2.576876679777669E+02,  2.457629728856617E+06,  5.993039243785511E-06,  4.441217716321448E+01,  1.255599487003919E+02,  2.297669461005120E+08,  3.825929609699845E+08,  6.006968840948313E+07,
2457716.500000000, A.D. 2016-Nov-24 00:00:00.0000,  6.651347618975199E-01,  7.694093635392411E+07,  1.025506344123960E+01,  2.492605463036481E+01,  2.576876652407460E+02,  2.457629728840586E+06,  5.993042370359719E-06,  4.493000749468623E+01,  1.260242155717442E+02,  2.297668661874588E+08,  3.825927960209935E+08,  6.006965707108655E+07,
2457717.500000000, A.D. 2016-Nov-25 00:00:00.0000,  6.651346328561651E-01,  7.694093947904328E+07,  1.025506077914004E+01,  2.492604799218741E+01,  2.576876612322793E+02,  2.457629728825149E+06,  5.993045469385790E-06,  4.544783785005372E+01,  1.264819293726196E+02,  2.297667869785854E+08,  3.825926344781275E+08,  6.006962600884377E+07,
2457718.500000000, A.D. 2016-Nov-26 00:00:00.0000,  6.651345128405952E-01,  7.694094068071558E+07,  1.025505834111665E+01,  2.492604178226358E+01,  2.576876559810527E+02,  2.457629728810257E+06,  5.993048550842391E-06,  4.596566832402475E+01,  1.269332649790195E+02,  2.297667082188427E+08,  3.825924757569698E+08,  6.006959512273565E+07,
2457719.500000000, A.D. 2016-Nov-27 00:00:00.0000,  6.651344012298271E-01,  7.694094002584571E+07,  1.025505611264077E+01,  2.492603598761070E+01,  2.576876495131629E+02,  2.457629728795865E+06,  5.993051623583264E-06,  4.648349900394056E+01,  1.273783910101180E+02,  2.297666296819347E+08,  3.825923193380237E+08,  6.006956432401877E+07,
2457720.500000000, A.D. 2016-Nov-28 00:00:00.0000,  6.651342974675994E-01,  7.694093757467595E+07,  1.025505408059558E+01,  2.492603059641648E+01,  2.576876418522425E+02,  2.457629728781932E+06,  5.993054695503076E-06,  4.700132997087502E+01,  1.278174701050340E+02,  2.297665511660795E+08,  3.825921647574830E+08,  6.006953353356314E+07,
2457721.500000000, A.D. 2016-Nov-29 00:00:00.0000,  6.651342010543753E-01,  7.694093338139103E+07,  1.025505223311610E+01,  2.492602559794592E+01,  2.576876330195395E+02,  2.457629728768418E+06,  5.993057773681501E-06,  4.751916130060869E+01,  1.282506591853777E+02,  2.297664724903263E+08,  3.825920115992616E+08,  6.006950268040784E+07,
2457722.500000000, A.D. 2016-Nov-30 00:00:00.0000,  6.651341115405759E-01,  7.694092749459413E+07,  1.025505055945195E+01,  2.492602098246173E+01,  2.576876230339591E+02,  2.457629728755290E+06,  5.993060864509160E-06,  4.803699306449820E+01,  1.286781097043866E+02,  2.297663934913367E+08,  3.825918594880793E+08,  6.006947170049883E+07,
2457723.500000000, A.D. 2016-Dec-01 00:00:00.0000,  6.651340285209109E-01,  7.694091995765714E+07,  1.025504904984960E+01,  2.492601674115779E+01,  2.576876119120622E+02,  2.457629728742512E+06,  5.993063973798957E-06,  4.855482533026147E+01,  1.290999678834259E+02,  2.297663140205387E+08,  3.825917080834203E+08,  6.006944053557279E+07,
2457724.500000000, A.D. 2016-Dec-02 00:00:00.0000,  6.651339516296797E-01,  7.694091080895133E+07,  1.025504769545094E+01,  2.492601286610378E+01,  2.576875996680229E+02,  2.457629728730055E+06,  5.993067106885268E-06,  4.907265816269319E+01,  1.295163749365748E+02,  2.297662339415916E+08,  3.825915570742319E+08,  6.006940913216307E+07,
