"signature__source","signature__version","count","fields","data__001","data__002","data__003","data__004","data__005","data__006","data__007","data__008","data__009","data__010","data__011"
"","","","","2018 SC","3","2458380.115167229","2018-Sep-18 14:46","0.00179490387628769","0.00179262196043144","0.0017971857116653","14.0288960082531","13.9226788016711","< 00:01","28.0"
"","","","","2018 SM","2","2458377.436677068","2018-Sep-15 22:29","0.000284932470253341","0.000284453058641278","0.000285411689703939","11.0830544260136","10.2044874095882","< 00:01","29.4"
"","","","","2018 TV5","2","2458397.724973308","2018-Oct-06 05:24","0.000681988935335106","0.000681460414661698","0.000682517431307493","15.283917284034","15.0261198709216","< 00:01","29.5"
"","","","","2018 UA","5","2458411.115353579","2018-Oct-19 14:46","9.13916748256049e-05","9.13493635013376e-05","9.1433999455049e-05","14.1459743317095","11.9079626000351","< 00:01","30.2"
"","","","","2018 VO5","8","2458428.563398245","2018-Nov-06 01:31","0.000942183831339868","0.000940998911499338","0.00094336865417414","12.2150994244949","11.9813475474862","< 00:01","26.7"
"","","","","2018 VJ10","2","2458437.360113123","2018-Nov-14 20:39","0.00132800702588223","0.0013225919045371","0.00133342127041486","13.503537967762","13.3541300274111","< 00:01","28.6"
"","","","","2018 WE","3","2458441.079914588","2018-Nov-18 13:55","0.00160358380160987","0.00160181766705655","0.00160534986420612","12.8044100836222","12.673979717266","< 00:01","28.4"
"","","","","2018 WG","5","2458439.301673773","2018-Nov-16 19:14","0.000206243167457976","0.000206094977565055","0.000206391336757408","11.84682953883","10.7008942975218","< 00:01","29.3"
"","","","","2018 WJ","7","2458442.474254009","2018-Nov-19 23:23","0.000793631523517534","0.000792236584302079","0.000795026375889858","18.6567817479656","18.4759534050333","< 00:01","27.9"
"","","","","2018 WE1","13","2458447.502295502","2018-Nov-25 00:03","0.000715647965290611","0.000715160564783129","0.000716135331782068","12.008041362386","11.6938751709371","< 00:01","26.1"
"","","","","2018 WZ1","3","2458449.935543330","2018-Nov-27 10:27","0.000729120380961202","0.000728608293709879","0.000729632443048773","14.1786800217207","13.9185565714377","< 00:01","29.4"
"","","","","2018 WA3","5","2458450.674280588","2018-Nov-28 04:11","0.00215602244150051","0.00215207562383075","0.00215996912659272","16.4071503300325","16.3316539267083","< 00:01","28.0"
"","","","","2018 XA4","3","2458464.154420840","2018-Dec-11 15:42","0.0024910402662599","0.00247944376094985","0.00250263546947666","12.7632100142174","12.679127712553","00:01","29.0"
"","","","","2018 YL2","3","2458480.231279770","2018-Dec-27 17:33","0.00039799174858835","0.000396861373583943","0.000399121706135138","11.9120249841768","11.3360803728556","< 00:01","29.4"
"","","","","2019 AW2","10","2458481.023467525","2018-Dec-28 12:34","0.00110518168958465","0.00110450858081576","0.00110585478435817","14.0471452715747","13.8744548025045","< 00:01","25.37"
"","","","","2019 AS5","4","2458491.525633850","2019-Jan-08 00:37","0.000100705233003908","0.000100671968369916","0.000100738496461157","12.5187728738837","10.1883890504179","< 00:01","32.3"
"","","","","2019 AE9","2","2458495.964579219","2019-Jan-12 11:09","0.000666096740217037","0.000665925141444657","0.00066626833708111","19.2225339123761","19.0132988364348","< 00:01","27.2"
"","","","","2019 BV1","2","2458508.370028341","2019-Jan-24 20:53","0.000903672436029146","0.000902165938091319","0.000905178829696286","14.3974430261884","14.1911720137541","< 00:01","28.8"
"","","","","2019 BZ3","5","2458511.478393994","2019-Jan-27 23:29","0.000321713813473466","0.000321362360603352","0.000322065218075936","11.3722360582479","10.6190145440736","< 00:01","28.78"
