"signature__source","signature__version","count","fields","data__001","data__002","data__003","data__004","data__005","data__006","data__007","data__008","data__009","data__010","data__011"
"","","","","2009 WJ6","9","2455155.964584359","2009-Nov-20 11:09","0.00118507427376414","0.0011842376314948","0.0011859109004072","18.2370536184826","18.1133485305608","< 00:01","27.4"
"","","","","2009 WP6","8","2455151.117332248","2009-Nov-15 14:49","0.00176253523291052","0.00174126708151853","0.00178380150043736","25.3390992924783","25.279368875445","00:12","26.8"
"","","","","2009 WQ6","7","2455152.273659462","2009-Nov-16 18:34","0.00234999029617703","0.00234304320931873","0.00235693688559819","12.4190697168694","12.3274344970392","00:03","29.2"
"","","","","2009 WV51","9","2455160.329149795","2009-Nov-24 19:54","0.00100775484342762","0.00100543099019297","0.00101007839795583","13.7991750965891","13.606222176106","< 00:01","27.1"
"","","","","2010 DJ1","21","2455249.450141768","2010-Feb-21 22:48","0.00257517904954932","0.00257460168198087","0.00257575641605342","19.9793174994854","19.9274627868251","< 00:01","26.9"
"","","","","2010 ES12","11","2455260.268805168","2010-Mar-04 18:27","0.00336048377910722","0.00332539156326225","0.0033955705585477","13.9632942095192","13.9063947124298","00:06","25.7"
"","","","","2010 FU9","9","2455274.343172995","2010-Mar-18 20:14","0.00384301690042922","0.00382924401477481","0.003856788598576","10.8210770499589","10.7568140402761","< 00:01","26.9"
"","","","","2010 GA6","12","2455295.588206579","2010-Apr-09 02:07","0.00290077830066566","0.00289882671671343","0.00290272985135427","12.0860844521416","12.0098442313533","< 00:01","26.0"
"","","","","2010 HP20","7","2455305.358717697","2010-Apr-18 20:37","0.0015980850559421","0.000210410528801068","0.0029465484280128","10.7692865874517","10.6133379979641","10:15","27.5"
"","","","","2010 JL88","8","2455333.785857257","2010-May-17 06:52","0.00257526136828369","0.00257150218276311","0.00257902045197976","14.8548165616373","14.7850020832692","< 00:01","26.8"
"","","","","2010 KO10","19","2455339.663219501","2010-May-23 03:55","0.00115818175432034","0.00115600145288644","0.00116036180797404","11.939931407743","11.745672396833","< 00:01","27.1"
"","","","","2010 KK37","11","2455337.749405320","2010-May-21 05:59","0.00511123457622469","0.00509763017617205","0.00512483838957412","11.258789060896","11.2123919817877","< 00:01","25.7"
"","","","","2010 KK37","11","2456067.448179041","2012-May-19 22:45","0.00148027294283399","0.000388305133777142","0.0393362093924869","11.1724981046862","11.0102102639787","4_06:55","25.7"
"","","","","2010 KV39","9","2455343.404430157","2010-May-26 21:42","0.00167489634487883","0.00167156206648705","0.00167823021825598","10.4418063054022","10.2883261106986","< 00:01","26.8"
"","","","","2010 SK13","11","2455470.165995620","2010-Sep-30 15:59","0.00177520836418037","0.00177315815409674","0.00177725853301132","18.6296164206966","18.5488740932544","< 00:01","27.4"
"","","","","2010 TD","11","2455465.880346466","2010-Sep-26 09:08","0.00500903248020588","0.00497456230535311","0.00504350122278748","18.6878300522503","18.6593440989556","00:04","26.8"
"","","","","2010 TG19","21","2455492.127948950","2010-Oct-22 15:04","0.00286396292747825","0.00286263590956003","0.00286528992591579","10.676379221834","10.5888799820444","< 00:01","23.9"
"","","","","2010 TD54","12","2455481.951215127","2010-Oct-12 10:50","0.000346192340317724","0.000345973303446735","0.000346411365301171","17.5357697471139","17.0912305848705","< 00:01","28.9"
"","","","","2010 TN55","11","2455480.549295146","2010-Oct-11 01:11","0.00218540726060064","0.00217671783426322","0.00219409644710941","25.3924745828362","25.3444143204677","00:03","26.9"
"","","","","2010 UE","7","2455485.927947354","2010-Oct-16 10:16","0.000766326366087661","0.0007327479573169","0.000799964793095444","17.3252620636903","17.1233992910299","00:55","29.6"
"","","","","2010 VN1","13","2455503.253794695","2010-Nov-02 18:05","0.00086561017030906","0.000863358535907776","0.000867861315497173","11.2828755935925","11.0066788107662","< 00:01","28.3"
"","","","","2010 VR21","9","2455508.466310537","2010-Nov-07 23:11","0.00237529631025748","0.0023625264200829","0.00238806407881692","14.2515563106135","14.1726273183002","00:02","29.255"
"","","","","2010 WA","9","2455517.655999916","2010-Nov-17 03:45","0.000259712663835881","0.000259380783033896","0.000260044468708426","13.0676445791682","12.2574330083221","< 00:01","30.0"
"","","","","2010 WC9","24","2458254.420269486","2018-May-15 22:05","0.00135671060609682","0.00135665663463052","0.00135676457762705","12.8100244769842","12.6557842486009","< 00:01","23.5"
"","","","","2010 XB","8","2455531.253809132","2010-Nov-30 18:05","0.000352217483348592","0.000351468666220505","0.000352966307593472","19.9479197383282","19.5650137401981","00:02","29.6"
"","","","","2010 XR","11","2455530.417186175","2010-Nov-29 22:01","0.00128660878712966","0.00116021021746133","0.00141293319970157","19.6198246986433","19.513986193493","02:50","26.9"
"","","","","2010 XC15","33","2420494.241531172","1914-Dec-27 17:48","0.005114801658551","0.00498179092468125","0.00524782065257991","10.1437637402984","10.0922778779503","00:15","21.43"
"","","","","2010 XM56","11","2455547.883381538","2010-Dec-17 09:12","0.00446643750958117","0.00445923561882679","0.0044736392838212","15.3337590098536","15.2948047948043","< 00:01","25.1"
"","","","","2010 YO","10","2441311.473509579","1971-Dec-25 23:22","0.00477913722688849","0.00462354372324526","0.0675071858356429","14.9122561334425","14.874822244859","1_05:12","24.6"
"","","","","2011 AZ22","6","2455571.345435982","2011-Jan-09 20:17","0.0033944713816047","0.00316920109457618","0.00361986181471845","12.6958758286364","12.633897637756","01:05","28.6"
"","","","","2011 AN52","8","2455579.471798448","2011-Jan-17 23:19","0.00213165460890343","0.0021232517429328","0.002140056823418","15.9244992448958","15.8458120533995","< 00:01","28.6"
"","","","","2011 BW11","8","2455586.773540423","2011-Jan-25 06:34","0.000861243982816487","0.000858337691151222","0.00086415012462801","23.953744333784","23.8242387961862","00:02","28.3"
"","","","","2011 CF22","7","2455598.986157402","2011-Feb-06 11:40","0.000268632877916303","0.00023753469766751","0.000300126033074419","19.6078974818422","19.0953479948025","02:56","30.876"
"","","","","2011 EN11","8","2455623.865952247","2011-Mar-03 08:47","0.00166074874550951","0.00165736319040212","0.00166413405890008","11.2086222654162","11.0645580272668","00:02","27.9"
"","","","","2011 EO11","7","2455626.980515840","2011-Mar-06 11:32","0.00456478040092547","0.00454198490786066","0.00458757510923519","11.5692036580066","11.5186399294435","00:04","27.4"
"","","","","2011 EY11","10","2455627.643585891","2011-Mar-07 03:27","0.000876050028803337","0.000875246433060065","0.000876853565037388","11.8574702059128","11.5981317859269","< 00:01","28.5"
"","","","","2011 EM40","9","2455628.670503716","2011-Mar-08 04:06","0.00161641798397853","0.00160809904230203","0.00162473470988724","10.7938677023987","10.6400568492215","00:02","28.0"
"","","","","2011 EW73","9","2454345.390654508","2007-Sep-01 21:23","0.00367843368563668","0.00364480235600547","0.159598444575555","16.5715560821354","16.5277877459931","8_22:02","23.7"
"","","","","2011 FQ6","8","2455644.387295641","2011-Mar-23 21:18","0.00394947363084622","0.00393646487978903","0.00396248133266047","10.403218010845","10.3381652973834","00:03","27.7"
"","","","","2011 GW9","10","2455657.704036081","2011-Apr-06 04:54","0.00132954060099588","0.00132754364932828","0.00133153735914883","11.3588115923916","11.1809874558848","< 00:01","28.1"
"","","","","2011 GP28","6","2455658.317954202","2011-Apr-06 19:38","0.000635679996595213","0.000632654199743348","0.00063870671088058","14.8147342507923","14.5290490786486","00:15","29.4"
"","","","","2011 JA","16","2455677.100366245","2011-Apr-25 14:25","0.0041722223900278","0.0041721796735507","0.00417226510690997","22.7401155077692","22.7120145797742","< 00:01","21.3"
"","","","","2011 SE58","8","2455831.615644981","2011-Sep-27 02:47","0.00158755481543372","0.00158372406412811","0.00159138532796077","15.8374858031789","15.7311553329074","< 00:01","27.8"
"","","","","2011 SC108","5","2455832.423084641","2011-Sep-27 22:09","0.00318942602247514","0.00316958555828265","0.00320926566456967","20.6582136198618","20.6177343413736","< 00:01","27.9"
"","","","","2011 SM173","7","2455835.210095022","2011-Sep-30 17:03","0.00194245180401845","0.00193618724239843","0.00194871572453026","12.7099791009187","12.6015931535691","< 00:01","27.8"
"","","","","2011 SO189","10","2455828.838360582","2011-Sep-24 08:07","0.00309580567573238","0.00307702756460257","0.00311458166355228","13.062949517086","12.9968958663559","00:06","26.5"
"","","","","2011 UC64","6","2455858.841397995","2011-Oct-24 08:12","0.00340000086659863","0.00339298953398041","0.00340701196911313","14.0210569239898","13.9650526987233","< 00:01","27.9"
"","","","","2011 UC190","8","2455861.049789857","2011-Oct-26 13:12","0.00465493931332991","0.00464603987192213","0.00466383843373814","10.9142404827779","10.8616687815832","< 00:01","26.1"
"","","","","2011 UX255","7","2455863.238622241","2011-Oct-28 17:44","0.000926363015920254","0.000921202006026018","0.000931523701232108","27.0256154234159","26.9189771198924","00:05","27.4"
"","","","","2011 WP4","9","2455889.831605178","2011-Nov-24 07:58","0.00375529972491422","0.00375121759979486","0.00375938174557302","10.8321553871653","10.7664543918364","< 00:01","27.2"
"","","","","2011 WN69","8","2455891.083125404","2011-Nov-25 14:00","0.00373938749586604","0.00371962549571458","0.00375914896976358","23.8589983050971","23.8291147857653","< 00:01","26.2"
"","","","","2011 XC2","15","2455899.139573579","2011-Dec-03 15:21","0.00232213307983997","0.00231484956029024","0.00232941657931518","20.9276436447053","20.8727433159576","00:05","23.2"
"","","","","2011 YQ1","9","2455910.097056068","2011-Dec-14 14:20","0.00261164592659365","0.00260454643138229","0.00261874488371381","11.7862594266966","11.6993782490995","00:02","25.6"
"","","","","2011 YC40","5","2455923.604926613","2011-Dec-28 02:31","0.000714444099266846","0.00070701807113048","0.000721858706968471","11.370671340026","11.0378113094204","00:15","29.7"
"","","","","2011 YC63","5","2455925.594542610","2011-Dec-30 02:16","0.00161015941814006","0.00159700581491779","0.00162331126944147","18.8014551072523","18.7132340773975","00:07","29.0"
"","","","","2012 BW13","11","2455952.752146749","2012-Jan-26 06:03","0.00444065048277449","0.00443394596628235","0.00444735482458952","11.7997374736732","11.7487771423909","< 00:01","27.2"
"","","","","2012 BL14","5","2455946.523464076","2012-Jan-20 00:34","0.00308422682049109","0.00259602533056929","0.00357228267898137","19.9068240467866","19.863379203748","01:40","28.2"
"","","","","2012 BF27","7","2455947.415220350","2012-Jan-20 21:58","0.00489430156626048","0.00487314599801502","0.0049154561668703","13.86390925058","13.8245857404787","00:01","26.1"
"","","","","2012 DX","19","2455979.263760206","2012-Feb-21 18:20","0.00502607927959917","0.0050250469316887","0.00502711162533719","10.6033194113723","10.5532042989743","< 00:01","27.1"
"","","","","2012 DY13","8","2455978.446828703","2012-Feb-20 22:43","0.000731994217915256","0.000730419345945431","0.000733568911542769","17.1993978055326","16.9864425108981","< 00:01","27.8"
"","","","","2012 EZ1","5","2455987.941715266","2012-Mar-01 10:36","0.00154696135706273","0.00153398851829545","0.00155993087516494","13.7770434028451","13.6514517121381","00:02","28.8"
"","","","","2012 FG","9","2456001.231549611","2012-Mar-14 17:33","0.00419984196476586","0.00418647802835489","0.00421320545904738","15.6808232601964","15.6403123590682","< 00:01","26.2"
"","","","","2012 FP35","8","2456012.743957133","2012-Mar-26 05:51","0.00107096311392517","0.00107038181049581","0.00107154440185301","14.184657987729","14.0081642558175","< 00:01","27.9"
"","","","","2012 HM13","6","2456036.987004042","2012-Apr-19 11:41","0.00187681539202022","0.00186924835134373","0.00188438144106748","13.0523005149051","12.9430748484914","< 00:01","28.2"
"","","","","2012 HP13","19","2456044.768127752","2012-Apr-27 06:26","0.00508129247159042","0.00508123986730346","0.00508134507587566","12.9394278571143","12.8988391911977","< 00:01","24.2"
"","","","","2012 JU","7","2456061.055860883","2012-May-13 13:20","0.00135509335043461","0.00135372570037514","0.00135646094689396","13.3760304309626","13.2282141721606","< 00:01","28.3"
"","","","","2012 KA","7","2456065.266540912","2012-May-17 18:24","0.00150014708930059","0.00149759538444561","0.00150269865668531","14.4960096279124","14.3729608762777","< 00:01","28.6"
"","","","","2012 KP24","10","2456076.139467137","2012-May-28 15:21","0.000382930861828159","0.000382677610028121","0.000383184089687825","13.2674687385078","12.7322222874855","< 00:01","26.4"
"","","","","2012 KT42","19","2456076.796394785","2012-May-29 07:07","0.000139124777593185","0.000139087152931145","0.000139162400660416","17.0376019609099","15.8737655467927","< 00:01","29.0"
"","","","","2012 LJ","8","2456089.280643879","2012-Jun-10 18:44","0.00417810852672103","0.00417206564659387","0.00418415134337187","18.8472192548588","18.8133523327675","< 00:01","25.6"
"","","","","2012 SW2","7","2456190.097325705","2012-Sep-19 14:20","0.00469663554274526","0.00468718980681775","0.00470608111358344","16.1721117215864","16.1369936581277","< 00:01","27.5"
"","","","","2012 TV","8","2456208.128454832","2012-Oct-07 15:05","0.00170420283940256","0.001702573027895","0.00170583261828116","16.794471454511","16.7011173426536","< 00:01","25.2"
"","","","","2012 TY52","26","2445277.838614224","1982-Nov-04 08:08","0.00210131839093156","0.00209065614469034","0.00211222885779932","15.3526699900539","15.2698548969012","00:03","21.4"
"","","","","2012 TE53","5","2456206.531203501","2012-Oct-06 00:45","0.00412268716478128","0.00411621649568666","0.00412915757386837","10.1472222670147","10.0833291241237","00:02","26.5"
"","","","","2012 TQ231","7","2456214.536139906","2012-Oct-14 00:52","0.004391148934341","0.00406546971809457","0.0047165355852776","13.9337830255391","13.8901670691923","02:33","27.6"
"","","","","2012 VD5","7","2456237.943519795","2012-Nov-06 10:39","0.00394307435782851","0.00393713780261731","0.0039490107240068","11.380338459756","11.3208052020127","< 00:01","26.4"
"","","","","2012 VQ6","7","2456241.983664345","2012-Nov-10 11:36","0.00455192071477413","0.00452262891976063","0.00458120992164366","12.9437724127635","12.8984704038991","< 00:01","27.0"
"","","","","2012 VE26","5","2456239.544730189","2012-Nov-08 01:04","0.00422183390052888","0.00416566082701473","0.00427800357535437","18.904426133289","18.8710118845825","00:01","28.4"
"","","","","2012 VT76","5","2456237.170748570","2012-Nov-05 16:06","0.00395105043889577","0.00386467235671223","0.00403747311408436","11.6352636595762","11.5771592216084","03:58","26.7"
"","","","","2012 VH77","9","2456244.374012657","2012-Nov-12 20:59","0.00133479779275853","0.00132540640207457","0.00134418556241339","11.2769503027774","11.0985257616743","< 00:01","27.3"
"","","","","2012 WQ3","7","2456247.901795687","2012-Nov-16 09:39","0.00486744827832785","0.00482753448373361","0.00490736085279392","23.5238752194445","23.5005933896189","00:05","25.4"
"","","","","2012 XE54","9","2456272.919865709","2012-Dec-11 10:05","0.00150474335681735","0.00150315718676718","0.00150632946162854","13.2694893787751","13.1353685952242","< 00:01","25.4"
"","","","","2012 XH112","9","2456277.189677841","2012-Dec-15 16:33","0.00441759102532164","0.00440587144386014","0.00442931024921667","14.404293546496","14.3623594286634","< 00:01","26.9"
"","","","","2013 AB65","6","2456303.597945387","2013-Jan-11 02:21","0.00404902834424064","0.00402475766085592","0.00407329839192336","24.3170797323393","24.2900032665528","< 00:01","27.6"
"","","","","2013 AG69","7","2456303.048722145","2013-Jan-10 13:10","0.00461655275711525","0.0045844325991486","0.00464867123437688","17.2824836046104","17.2490557418277","< 00:01","27.3"
"","","","","2013 BL18","9","2456306.449244277","2013-Jan-13 22:47","0.00326819125501073","0.00325271040269056","0.00328367088878107","14.3336353456166","14.2766434898801","00:01","25.9"
"","","","","2013 BR27","8","2456308.479703265","2013-Jan-15 23:31","0.0014567715127917","0.00145030281341356","0.00146323849606973","11.1628898889657","10.9978202355942","00:05","27.8"
"","","","","2013 CY32","5","2456329.161901795","2013-Feb-05 15:53","0.00070309592665272","0.000699002892834563","0.000707188586209224","32.204414442029","32.0865241606131","00:02","28.1"
"","","","","2013 CW129","6","2456342.167866044","2013-Feb-18 16:02","0.00336960041200923","0.0033354209144253","0.00340069790355111","16.652677010574","16.6051248331123","< 00:01","27.9"
"","","","","2013 DP1","6","2456339.655294084","2013-Feb-16 03:44","0.00426731381975455","0.00424822028778785","0.0042864070116392","14.4484164496681","14.4051363278757","00:06","28.1"
"","","","","2013 EB","7","2456351.665145414","2013-Feb-28 03:58","0.00263383518327188","0.00262459978347059","0.00264307020608344","13.5716780440298","13.4969320707993","00:06","27.2"
"","","","","2013 EC","7","2456355.817633720","2013-Mar-04 07:37","0.00245617511547642","0.00244929479900965","0.00246305523371163","20.185179104482","20.1313645520634","< 00:01","27.8"
"","","","","2013 FA8","27","2428968.999253083","1938-Mar-11 11:59","0.00367998538951902","0.00366117949991323","0.00369885546908838","19.2314417870152","19.1937557778897","00:02","21.05"
"","","","","2013 GW38","7","2456390.288400005","2013-Apr-07 18:55","0.00339255513855721","0.00338911771411452","0.00339599246537202","10.5284343906037","10.4535711815309","< 00:01","28.4"
"","","","","2013 HT25","7","2456401.075075069","2013-Apr-18 13:48","0.000360172149723719","0.000357238399389184","0.000363105803567534","29.8198407959177","29.5707172260138","00:06","28.8"
"","","","","2013 PS13","7","2456513.722810184","2013-Aug-09 05:21","0.00136670730149741","0.00136595275368581","0.00136746183878038","17.3936599387542","17.2812118770955","< 00:01","27.2"
"","","","","2013 RG","6","2456538.935143432","2013-Sep-03 10:27","0.00151045509765297","0.00150929242476979","0.00151161774708442","16.174099432717","16.0646644555337","< 00:01","29.4"
"","","","","2013 RZ5","6","2456539.791919301","2013-Sep-04 07:00","0.00295129014283965","0.00294609119573355","0.00295648897756808","17.1186797326445","17.0658594506696","< 00:01","28.4"
"","","","","2013 RF32","5","2456540.976354879","2013-Sep-05 11:26","0.00112172514286751","0.00111235218024694","0.00113109848867928","19.8457389753214","19.7256856449168","00:28","28.7"
"","","","","2013 RR43","9","2456543.480389336","2013-Sep-07 23:32","0.00377478140363618","0.00375841345203174","0.00379114879474516","19.0741274547555","19.0370851689518","< 00:01","25.4"
"","","","","2013 RS73","5","2456545.611251202","2013-Sep-10 02:40","0.0041000395516818","0.004068836494289","0.0041312415514618","14.8189737338575","14.7750549590981","00:17","27.3"
"","","","","2013 TR12","5","2456569.911150534","2013-Oct-04 09:52","0.00143459067761903","0.00142726453245144","0.00144191552712976","14.5008435163464","14.3721899189587","< 00:01","28.5"
"","","","","2013 TL127","7","2456574.600583126","2013-Oct-09 02:25","0.00251562126791602","0.00250999091737115","0.0025212513957807","13.9925404264117","13.9166389843402","00:02","26.7"
"","","","","2013 UG1","35","2431380.569851282","1944-Oct-17 01:41","0.00322734550496265","0.00300710419404548","0.00355127959710594","14.1529869710212","14.0945326565133","00:06","22.5"
"","","","","2013 UG1","35","2443068.681390785","1976-Oct-17 04:21","0.00219403570222022","0.00219393940541257","0.00219413231763049","14.215906830182","14.1302218089874","< 00:01","22.5"
"","","","","2013 UR1","8","2434305.758611497","1952-Oct-20 06:12","0.004671448118666","0.00464485556747291","0.137621072924207","21.6376056877063","21.6112292336673","6_21:42","27.9"
"","","","","2013 UR1","8","2456587.420401196","2013-Oct-21 22:05","0.00167951890685689","0.00167465916208232","0.001684378483556","21.8486539744901","21.7759218559241","< 00:01","27.9"
"","","","","2013 UV3","9","2456595.409141026","2013-Oct-29 21:49","0.00189265387261962","0.00188743383094558","0.00189787363014242","16.6858209953458","16.6012355264146","< 00:01","26.8"
"","","","","2013 VO11","7","2456604.405039748","2013-Nov-07 21:43","0.00455324321917467","0.00453503043923137","0.0045714544483694","10.3250201692718","10.2681875722038","< 00:01","28.3"
"","","","","2013 VD17","9","2456608.278116020","2013-Nov-11 18:40","0.00372449714568968","0.00372141654751582","0.00372757769221634","11.9287931041767","11.8686696323076","< 00:01","27.4"
"","","","","2013 WH25","5","2456625.531972829","2013-Nov-29 00:46","0.000894890076289508","0.000867530597061472","0.000922218768265162","21.0468979739135","20.9049525035453","00:08","29.6"
"","","","","2013 WZ44","11","2456620.942093852","2013-Nov-24 10:37","0.00401731773853835","0.00401523053061284","0.00401940492632725","12.6211686944858","12.5685083652083","00:01","25.8"
"","","","","2013 XT21","6","2456638.493336949","2013-Dec-11 23:50","0.00291182075667675","0.00290544800281678","0.002918193239104","13.5556301646206","13.4879574793607","< 00:01","27.3"
"","","","","2013 XH22","38","2456644.997870063","2013-Dec-18 11:57","0.00496000318498615","0.00495999147308074","0.00496001489689325","19.3148501635268","19.2870176725046","< 00:01","26.2"
"","","","","2014 AF5","5","2456659.175691230","2014-Jan-01 16:13","0.000642886971570263","0.000640948840621964","0.000644824764908204","14.6196369070996","14.3333414330941","00:01","28.8"
"","","","","2014 AW32","7","2430005.033926384","1941-Jan-10 12:49","0.000944858949902826","0.000698362114446649","0.00689060175840498","12.4211511740483","12.1920074213678","05:23","27.5"
"","","","","2014 AW32","7","2456668.402745262","2014-Jan-10 21:40","0.00124743504538008","0.00124657883357289","0.00124829122474552","12.3682776530026","12.194357683362","< 00:01","27.5"
"","","","","2014 AG51","5","2456666.829078414","2014-Jan-09 07:54","0.000876779422812948","0.000874068736315073","0.000879489864946481","15.0366546870097","14.8331758508124","00:02","29.9"
"","","","","2014 CE","13","2456689.655742622","2014-Feb-01 03:44","0.00359848403420388","0.003596272107078","0.00360069593965318","13.1596354721774","13.1032482940876","< 00:01","26.9"
"","","","","2014 DK10","12","2456709.977190341","2014-Feb-21 11:27","0.00174006360518007","0.00173822825811536","0.00174189887194909","12.0186578835232","11.8905689242089","< 00:01","27.7"
"","","","","2014 DX110","9","2456722.374669519","2014-Mar-05 21:00","0.00232849143568535","0.00232592488876792","0.0023310579236683","14.8428300684481","14.7655347333073","< 00:01","25.7"
"","","","","2014 EC","12","2456723.387581838","2014-Mar-06 21:18","0.000411624492893169","0.000411491998263867","0.000411756983722518","16.012387813752","15.6028971130412","< 00:01","28.2"
"","","","","2014 EF","6","2456722.638854831","2014-Mar-06 03:20","0.00113244865660176","0.00113081865830542","0.00113407855850722","15.0859495988349","14.9291721031266","< 00:01","28.9"
"","","","","2014 EX24","5","2456726.107691324","2014-Mar-09 14:35","0.00175891310553864","0.00175346937551298","0.00176435670669798","16.1961798790034","16.1023772856104","00:04","28.6"
"","","","","2014 FE","9","2456734.158332020","2014-Mar-17 15:48","0.00284343649513356","0.00282918109163489","0.0028576912370324","19.9782178417661","19.9312584145706","00:02","27.3"
"","","","","2014 GS1","6","2456750.250485046","2014-Apr-02 18:01","0.00471614333906303","0.0047093864794456","0.0047229000763167","11.7919921336949","11.7439830786124","< 00:01","26.7"
"","","","","2014 GM35","5","2456753.807661644","2014-Apr-06 07:23","0.00311282592084041","0.00309502571957808","0.00313062548941218","23.4839077999624","23.447430340714","00:01","26.8"
"","","","","2014 GY44","13","2442866.736887361","1976-Mar-29 05:41","0.00354137688414869","0.00349074958384339","0.00359201083089911","12.2794899002064","12.2180645738963","00:02","25.4"
"","","","","2014 GY44","13","2456746.518227196","2014-Mar-30 00:26","0.0011208944290273","0.00112072712732145","0.00112106173065413","12.4972026471368","12.3055220075675","< 00:01","25.4"
"","","","","2014 GC49","5","2419494.584086857","1912-Apr-02 02:01","0.00315101117346301","0.00280530812875309","0.26098224452964","16.952409623132","16.9024555021441","13:55","28.6"
"","","","","2014 GC49","5","2456750.624585436","2014-Apr-03 02:59","0.000759462894921363","0.000757049974725622","0.00076187552351657","17.0776409659341","16.8709535703792","00:05","28.6"
"","","","","2014 HV2","9","2456776.853569225","2014-Apr-29 08:29","0.00349259704242369","0.00348017706386123","0.00350501623140849","13.0126466861556","12.9538869424682","< 00:01","25.9"
"","","","","2014 HM4","14","2456773.082306564","2014-Apr-25 13:59","0.00423087389086676","0.00423045865012102","0.004231289131638","16.9626295182847","16.9254618631858","< 00:01","26.9"
"","","","","2014 HJ196","4","2456777.313901401","2014-Apr-29 19:32","0.0031016575139668","0.00269237171609321","0.00351078522895878","13.9699335305455","13.9083048053028","14:02","29.2"
"","","","","2014 HD198","4","2456778.331316167","2014-Apr-30 19:57","0.00462248193152261","0.00291815472198585","0.00632772789136769","17.0065885238699","16.9726609075029","1_04:10","29.7"
"","","","","2014 JU15","10","2456776.409408596","2014-Apr-28 21:50","0.0030482596295177","0.00304204504961239","0.00305447381331893","10.3687329578312","10.2840860576115","< 00:01","24.8"
"","","","","2014 JG55","5","2456788.345963918","2014-May-10 20:18","0.000675604082046058","0.000674861615224754","0.00067634644687277","10.4587713717623","10.0746317052834","< 00:01","29.2"
"","","","","2014 KF22","9","2431602.691072422","1945-May-27 04:35","0.00401467317939794","0.00395087625226815","0.0165604356508156","10.8984087593385","10.837340218101","1_15:59","26.4"
"","","","","2014 KH39","23","2456812.338028850","2014-Jun-03 20:07","0.00293563414548171","0.00293547314304315","0.002935795147837","11.0574716888351","10.9750814816213","< 00:01","26.2"
"","","","","2014 KF46","5","2456806.516980776","2014-May-29 00:24","0.00408524494678816","0.00407465881322357","0.0040958308287443","17.0898296050849","17.0516226647361","< 00:01","26.5"
"","","","","2014 KW76","9","2456804.478449250","2014-May-26 23:29","0.00229852770889511","0.00229256713873978","0.00230448796059393","15.1275378266469","15.0507135398233","< 00:01","27.9"
"","","","","2014 LN17","5","2456812.038649864","2014-Jun-03 12:56","0.00142973260018945","0.00141086022165834","0.0014486022352043","24.6712798026645","24.5956257412761","00:04","27.0"
"","","","","2014 LY21","11","2456812.234447056","2014-Jun-03 17:38","0.000133975955231724","6.0166467577167e-05","0.000554405760756716","13.3097858377442","11.7207044779838","3_08:16","29.1"
"","","","","2014 MH6","5","2456831.087002773","2014-Jun-22 14:05","0.00165099165955186","0.00164369585116775","0.00165828665481775","16.1992579976061","16.0993238253552","00:02","27.1"
"","","","","2014 OP2","8","2456862.857673075","2014-Jul-24 08:35","0.00133457923447516","0.00133301830028134","0.00133614006621524","11.66839734674","11.4960214328839","< 00:01","29.1"
"","","","","2014 RA","8","2456901.491582117","2014-Aug-31 23:48","0.000379116255004663","0.000377861904791511","0.000380370100069927","13.2545734407626","12.7132785603649","< 00:01","28.9"
"","","","","2014 SG1","4","2456921.116814630","2014-Sep-20 14:48","0.000531892109535927","0.000530910106274809","0.000532874043008319","13.8741158535096","13.5082278355159","< 00:01","29.1"
"","","","","2014 SN142","4","2456923.727045666","2014-Sep-23 05:27","0.00292586053192418","0.00292397918927156","0.00292774184985012","13.2963167459128","13.2276493991572","< 00:01","28.2"
"","","","","2014 SR261","10","2456919.247324699","2014-Sep-18 17:56","0.00475769918948821","0.00473514507067374","0.00478025234591054","15.4446178421345","15.40831430607","00:05","26.7"
"","","","","2014 TL","11","2456932.165644015","2014-Oct-01 15:59","0.000655473691297626","0.000655082204488658","0.000655865152365812","11.1240584937897","10.7524295910823","< 00:01","27.8"
"","","","","2014 UF56","10","2456958.389962987","2014-Oct-27 21:22","0.0010975824458603","0.00109634649492122","0.00109881830589737","12.0669848422354","11.8641031982242","< 00:01","27.4"
"","","","","2014 WJ6","5","2456977.175031133","2014-Nov-15 16:12","0.00222601655521711","0.00222019539128297","0.00223183737709943","14.6457205489446","14.5637627875682","00:01","27.1"
"","","","","2014 WC201","13","2456993.701382673","2014-Dec-02 04:50","0.00367987849076171","0.00367231449205956","0.00368744214947341","11.4108615556836","11.3472299276296","< 00:01","26.2"
"","","","","2014 WR362","5","2456984.216683825","2014-Nov-22 17:12","0.00356407338758568","0.00355856382417331","0.0035695827954388","12.4086286650606","12.3482337867206","< 00:01","27.3"
"","","","","2014 YR14","14","2457017.911002329","2014-Dec-26 09:52","0.00233595296410174","0.00233554564528441","0.0023363602828718","15.1364357824589","15.0608900783587","< 00:01","26.1"
"","","","","2014 YL42","10","2457019.097925855","2014-Dec-27 14:21","0.00411412492519718","0.00410951518734944","0.00411873463220475","19.0389757673292","19.0049286932836","00:01","24.6"
"","","","","2015 AQ43","8","2457037.055526438","2015-Jan-14 13:20","0.00105324117134396","0.00105115044595116","0.00105533165700192","12.5069726502484","12.3030396325235","< 00:01","28.0"
"","","","","2015 BC","8","2457042.659470191","2015-Jan-20 03:50","0.00422129661440416","0.00421170429818307","0.00423088879307007","19.7383387580696","19.7063344737142","< 00:01","24.0"
